Track,Artist,Year,Duration,Time_Signature,Key,Mode,Camelot_Key,Tempo,Danceability,Energy,Loudness,Loudness_dB,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Popularity,Genre
Razor Boy,Steely Dan,1973,190000,4,2,1,7,121.943,0.6336032388663968,0.4343791179577823,0.7151083309167737,-12.835,0.060315789473684205,0.8042166709002722,2.6139817629179332e-05,0.10126067507116714,0.5500505561172903,41,Rock
Rose Darling,Steely Dan,1975,184000,4,2,1,7,134.935,0.7105263157894737,0.5615186790539977,0.7587513981523676,-10.728,0.03294736842105263,0.34538086885629404,0.0,0.1653111020740138,0.7654196157735086,39,Rock
Don't Take Me Alive,Steely Dan,1976,256000,4,7,0,21,119.068,0.6244939271255061,0.5444999976474176,0.7835867268735242,-9.529,0.045578947368421045,0.4267062517131041,0.0009604863221884498,0.3330622204148028,0.6299292214357938,51,Rock
Sign In Stranger,Steely Dan,1976,263000,4,0,1,5,123.867,0.6771255060728746,0.6516175806182447,0.8038444011765193,-8.551,0.04536842105263158,0.18775018850420533,0.0025531914893617024,0.7854819032126882,0.9555106167846309,43,Rock
Godwhacker,Steely Dan,2003,297000,4,5,0,19,120.082,0.8380566801619432,0.5384934042098011,0.7896350304486516,-9.237,0.055368421052631574,0.1997983933718809,0.1094224924012158,0.06689711264741766,0.6582406471183013,38,Rock
Green Book,Steely Dan,2003,355000,4,1,1,12,95.104,0.7904858299595142,0.32125494154933876,0.7916235138158167,-9.141,0.04842105263157894,0.264055485999484,0.022998986828774066,0.08662057747051648,0.5399393326592519,25,Rock
A Girl I Knew,Steppenwolf,1968,162000,4,5,1,4,132.019,0.5060728744939271,0.6656329653060165,0.7105513898670202,-13.055,0.046315789473684206,0.2038144616611061,0.0022998986828774064,0.07157381049206994,0.4691607684529829,17,Rock
Everybody's Next One,Steppenwolf,1968,180000,4,9,1,8,122.163,0.5151821862348178,0.7477230756201082,0.7430713782675339,-11.485,0.0491578947368421,0.10843283979200784,0.006048632218844985,0.3300122000813339,0.5662285136501517,17,Rock
Resurrection,Steppenwolf,1968,172000,4,2,1,7,122.882,0.47064777327935226,0.7317054931197976,0.7605120344670451,-10.643,0.13578947368421052,0.3333326639886185,0.0027760891590678824,0.2090280601870679,0.8705763397371082,20,Rock
The Pusher,Steppenwolf,1968,352000,4,0,1,5,81.502,0.48785425101214575,0.40234395295716113,0.7023696093458719,-13.45,0.028421052631578944,0.1656618129134668,0.017122593718338398,0.06028873525823506,0.7290192113245703,49,Rock
Fag,Steppenwolf,1969,193000,4,0,1,5,89.36,0.5991902834008097,0.8238065924965835,0.6421765607523096,-16.356,0.048736842105263155,0.0954810195592566,0.7092198581560284,0.09617730784871899,0.3862487360970678,13,Rock
Happy Birthday,Steppenwolf,1969,136000,4,2,1,7,142.797,0.3188259109311741,0.4904406567088693,0.7047309333443805,-13.336,0.04189473684210526,0.4779111224007253,4.174265450861196e-06,0.30154534363562424,0.6076845298281092,11,Rock
Black Pit,Steppenwolf,1971,231000,4,11,0,13,150.167,0.34716599190283404,0.521474722803221,0.6906251294585526,-14.017,0.03147368421052631,0.05592274691038847,0.8936170212765958,0.0931272875152501,0.30535894843276035,15,Rock
"The Gangster Is Back - Live In Hollywood,Florida/1971",Steve Miller Band,1971,155000,4,5,1,4,82.581,0.5151821862348178,0.8388230760906247,0.7624176643605783,-10.551,0.4884210526315789,0.5030115492083829,9.635258358662614e-06,0.8363155754371696,0.6137512639029322,9,Rock
Journey From Eden,Steve Miller Band,1972,405000,4,2,0,22,88.686,0.5587044534412956,0.26018790826690463,0.5832677410000415,-19.2,0.025473684210526315,0.7570278685018761,0.08429584599797366,0.07431882879219195,0.7087967644084934,14,Rock
The Lovin' Cup,Steve Miller Band,1973,130000,4,9,1,8,136.164,0.611336032388664,0.5475032943662258,0.8015245039148267,-8.663,0.03136842105263158,0.6084333418005441,0.0001590678824721378,0.07675884505896706,0.7815975733063701,32,Rock
The Window,Steve Miller Band,1976,256000,4,9,0,23,87.927,0.48582995951417,0.3743131835816176,0.6994075976635321,-13.593,0.0368421052631579,0.10742882271970154,0.00011752786220871328,0.16327775518503454,0.37108190091001014,31,Rock
Give It Up,Steve Miller Band,1982,217000,4,11,1,10,124.23,0.631578947368421,0.533487909678454,0.6971912672438793,-13.7,0.03747368421052631,0.4066259102669782,0.0,0.32797885319235465,0.8473205257836198,29,Rock
All Your Love (I Miss Loving),Steve Miller Band,1993,318000,4,1,0,15,119.817,0.7732793522267206,0.5765351626480387,0.8524586768300262,-6.204,0.037789473684210526,0.5110436857868332,0.3606889564336373,0.06689711264741766,0.660262891809909,8,Rock
Come On (Let The Good Times Roll),Steve Miller Band,2010,158000,4,11,0,13,140.031,0.5668016194331984,0.7567329657765329,0.8417291519946974,-6.722,0.049368421052631575,0.08704727615188369,0.0002451874366767984,0.1104107360715738,0.8786653185035389,26,Rock
Can't Be Satisfied,Steve Miller Band,2011,220000,4,0,1,5,109.144,0.6619433198380567,0.8448296695282411,0.8493723849372385,-6.353,0.026947368421052633,0.015862465725367196,0.0007355623100303952,0.16836112240748272,0.9888776541961578,12,Rock
Gate and Garden - 2016 Remaster,Stevie Nicks,1983,246000,4,5,1,4,124.184,0.638663967611336,0.6716395587436329,0.7669538920419239,-10.332,0.03747368421052631,0.14457745439503453,0.00020668693009118542,0.09211061407076046,0.46410515672396363,22,Rock
Nothing Ever Changes - 2016 Remaster,Stevie Nicks,1983,249000,4,7,0,21,114.606,0.6842105263157895,0.8378219771843552,0.8070964000165708,-8.394,0.028736842105263158,0.20983856409494386,0.00723404255319149,0.03995526636844246,0.737108190091001,24,Rock
I Can't Wait,Stevie Nicks,1985,275000,4,9,0,23,125.399,0.6174089068825911,0.93192527437368,0.8783296739715813,-4.955,0.092,0.0037138591504609947,0.0035663627152988857,0.8749491663277755,0.4539939332659252,44,Rock
No Spoken Word,Stevie Nicks,1985,254000,4,9,0,23,130.873,0.6396761133603239,0.6245879101489705,0.7038402585028378,-13.379,0.032842105263157895,0.05110346496331824,1.0942249240121581e-06,0.11244408296055305,0.4651162790697675,25,Rock
The Nightmare,Stevie Nicks,1985,323000,4,9,0,23,122.664,0.6255060728744939,0.8478329662470494,0.7694187828824723,-10.213,0.03547368421052632,0.016565277675981604,0.0003181357649442756,0.28426189507930055,0.6764408493427705,23,Rock
Whole Lotta Trouble,Stevie Nicks,1989,271000,4,9,1,8,191.329,0.44534412955465585,0.93192527437368,0.83006752558101,-7.285,0.066,0.021886568159204978,4.853090172239109e-05,0.3869459129727532,0.5813953488372092,28,Rock
Rose Garden,Stevie Nicks,1994,269000,4,7,1,6,81.999,0.631578947368421,0.55751428342892,0.8010273830730354,-8.687,0.025157894736842105,0.20682651287802498,0.0,0.1297275315168768,0.5005055611729019,19,Rock
For What It's Worth,Stevie Nicks,2011,272000,4,2,1,7,95.926,0.5698380566801619,0.5264802173345682,0.7999295745474129,-8.74,0.026105263157894736,0.30823223718096104,0.0,0.09414396095973972,0.2790697674418605,34,Rock
Ghosts Are Gone,Stevie Nicks,2011,366000,4,2,1,7,130.964,0.4797570850202429,0.9409351645301046,0.8983387878536808,-3.989,0.0663157894736842,0.018974918649516715,0.000452887537993921,0.741764945099634,0.5783619817997977,16,Rock
"Love Struck Baby - Live at Ripley's Music Hall,Philadelphia,PA,Oct. 20,1983",Stevie Ray Vaughn,1983,188000,4,1,1,12,164.466,0.41194331983805665,0.9569527470304152,0.754215170471022,-10.947,0.046947368421052627,0.4618468492438246,0.026139817629179333,0.9074827165514437,0.8887765419615774,25,Rock
Texas Flood,Stevie Ray Vaughn,1983,320000,3,6,1,11,173.27,0.2591093117408907,0.42336702998881875,0.7325282737478769,-11.994,0.0368421052631579,0.0007901614359050561,0.4072948328267478,0.24156161041073607,0.44590495449949447,56,Rock
Give Me Back My Wig,Stevie Ray Vaughn,1984,247000,4,8,1,1,109.394,0.521255060728745,0.7397142843699529,0.7671610257260036,-10.322,0.0628421052631579,0.00035843409481334823,0.32826747720364746,0.06649044326962178,0.7168857431749242,15,Rock
Look at Little Sister - 1984 Version,Stevie Ray Vaughn,1984,166000,4,10,0,18,127.143,0.49190283400809715,0.7086802182756011,0.7634947595177928,-10.499,0.039999999999999994,0.00012951820232751237,0.2066869300911854,0.3320455469703132,0.8281092012133467,17,Rock
What Has Come Between Us,Styx,1972,295000,4,2,0,22,141.846,0.4240890688259109,0.62558900905524,0.8583205600894818,-5.921,0.05252631578947368,0.27007958843332175,2.441742654508612e-05,0.3025620170801139,0.5025278058645096,16,Rock
You Need Love,Styx,1973,225000,4,9,1,8,177.088,0.25809716599190285,0.926919779842333,0.8831558888106384,-4.722,0.07136842105263158,0.00507932236879756,0.0008662613981762919,0.05683204554697032,0.6450960566228514,19,Rock
"Christopher,Mr. Christopher",Styx,1974,240000,4,2,1,7,87.914,0.3512145748987854,0.6576241740558612,0.8474667550437052,-6.445,0.029894736842105262,0.002729922419600823,0.014285714285714287,0.05652704351362343,0.2770475227502528,12,Rock
Prelude 12,Styx,1975,80000,5,7,1,6,133.478,0.49190283400809715,0.005688544315094681,0.4147437756327935,-27.336,0.07189473684210526,0.767068039224939,0.160081053698075,0.06333875559170395,0.11830131445904955,24,Rock
Come Sail Away,Styx,1977,367000,4,0,1,5,119.513,0.32793522267206476,0.3352703262371105,0.6579394341107752,-15.595,0.03736842105263157,0.09939668614125116,1.0942249240121581e-06,0.08855225701504676,0.14256825075834176,63,Rock
Sing For The Day,Styx,1978,301000,4,2,1,7,67.657,0.25,0.46040768952078703,0.7010646671361698,-13.513,0.0371578947368421,0.08704727615188369,0.0,0.07462383082553883,0.4054600606673408,32,Rock
Half Penny Two Penny,Styx,1981,358000,4,0,1,5,128.667,0.409919028340081,0.6035648331173128,0.7469240647914164,-11.299,0.03968421052631579,0.00636446422134962,0.0002512664640324215,0.2425782838552257,0.5116279069767442,28,Rock
Don't Let It End,Styx,1983,142000,4,6,1,11,162.073,0.30870445344129555,0.7537296690577246,0.7274742118563321,-12.238,0.05189473684210526,0.11847301051507081,0.0,0.24156161041073607,0.19919110212335694,20,Rock
Love Is The Ritual,Styx,1990,229000,4,8,1,1,103.729,0.590080971659919,0.9139054940608307,0.8242263556899623,-7.567,0.0668421052631579,0.022288174988127497,1.043566362715299e-06,0.35847905652704354,0.6592517694641052,20,Rock
Can't Find My Way Home,Styx,2005,204000,4,7,1,6,179.28,0.4564777327935223,0.6085703276486599,0.8419362856787771,-6.712,0.03147368421052631,0.11345292515353933,6.01823708206687e-06,0.09414396095973972,0.2669362992922144,28,Rock
Another Farewell,Styx,2021,26000,4,2,1,7,62.55,0.5819838056680161,0.08869966562295432,0.6471063424334066,-16.118,0.034,0.8624496610940373,0.9270516717325229,0.05683204554697032,0.4438827098078868,0,Rock
To Those,Styx,2021,181000,4,0,1,5,135.872,0.5020242914979757,0.873861537810054,0.8784125274452131,-4.951,0.04347368421052632,0.0016857446644022737,0.007071935157041541,0.280195201301342,0.3619817997977755,19,Rock
Dreamer,Supertramp,1974,213000,4,5,1,4,147.883,0.6720647773279352,0.41435713983239403,0.6886366460913874,-14.113,0.07105263157894737,0.8674697464555688,0.037183383991894636,0.07004880032533549,0.840242669362993,60,Rock
Ain't Nobody But Me,Supertramp,1975,314000,3,1,1,12,101.771,0.5182186234817814,0.5855450528044635,0.79638758854965,-8.911,0.03789473684210526,0.09859347248340611,0.0023708206686930094,0.6441642944286295,0.6390293225480284,41,Rock
Just A Normal Day,Supertramp,1975,242000,4,2,0,22,112.375,0.4949392712550607,0.23816373232897753,0.6731844732590414,-14.859,0.032105263157894734,0.21485864945647537,0.0003343465045592705,0.12464416429442862,0.20424671385237617,32,Rock
Better Days,Supertramp,1985,377000,4,11,0,13,110.708,0.4898785425101214,0.6536197784307834,0.7607813082563486,-10.63,0.055999999999999994,0.19377429093804313,0.0006676798378926038,0.040870272468483126,0.46309403437815977,36,Rock
Shoo Be Doo,The Cars,1979,98000,4,4,0,24,93.858,0.5516194331983806,0.8208032957777752,0.7511495919466424,-11.095,0.055999999999999994,0.22690685432415095,0.037487335359675786,0.1886945912972753,0.41557128412537914,29,Rock
Touch and Go,The Cars,1980,297000,5,0,1,5,130.027,0.6710526315789475,0.5094615359279882,0.7736857367745142,-10.007,0.028210526315789474,0.051304268377779495,0.0005329280648429585,0.1886945912972753,0.8998988877654197,41,Rock
I'm Not the One,The Cars,1981,254000,4,4,0,24,79.032,0.6265182186234818,0.4664142829584035,0.750010356684204,-11.15,0.03242105263157895,0.17670600070883605,0.0009260385005065856,0.05012200081333875,0.22851365015166836,39,Rock
Maybe Baby,The Cars,1981,303000,4,7,1,6,138.675,0.5789473684210525,0.630594503586587,0.6596793570570447,-15.511,0.0343157894736842,0.09889467760509801,0.40932117527862216,0.5465636437576251,0.6268958543983822,15,Rock
Fine Line,The Cars,1987,323000,4,9,0,23,128.051,0.6244939271255061,0.33727252404964936,0.6579394341107752,-15.595,0.031157894736842107,0.631525734463589,0.018338399189463023,0.07838552257015045,0.29322548028311424,24,Rock
Blue Tip,The Cars,2011,193000,4,1,1,12,136.038,0.8137651821862348,0.783762636245807,0.8782675338663574,-4.958,0.03505263157894737,0.018272106698902307,0.057244174265450865,0.06201708011386744,0.974721941354904,26,Rock
Drag On Forever,The Cars,2011,218000,4,1,0,15,95.985,0.5495951417004049,0.7937736253085012,0.8404034964165873,-6.786,0.026526315789473683,0.000513052723948518,2.4316109422492404e-05,0.26392842618950796,0.7229524772497472,11,Rock
Too Late,The Cars,2011,242000,4,11,0,13,117.991,0.742914979757085,0.8318153837467388,0.872861344711877,-5.219,0.03147368421052631,0.026705850106275207,0.039209726443769,0.05327368849125661,0.8837209302325582,25,Rock
Natural Thing,The Doobie Brothers,1973,198000,4,2,1,7,131.752,0.6852226720647774,0.5805395582731163,0.7899250176063631,-9.223,0.03326315789473684,0.5401601808837159,1.408308004052685e-06,0.058153721024806836,0.7209302325581395,35,Rock
Black Water,The Doobie Brothers,1974,255000,4,2,1,7,169.275,0.5384615384615385,0.44138681030166815,0.7144662164961266,-12.866,0.045684210526315785,0.22891488846876354,0.0,0.07340382269215127,0.6774519716885744,61,Rock
Precis,The Doobie Brothers,1975,59000,3,2,0,22,95.586,0.5910931174089068,0.012215709183971246,0.391896930278802,-28.439,0.08157894736842104,0.9748995731923427,0.5835866261398176,0.12769418462789753,0.26592517694641055,16,Rock
What a Fool Believes,The Doobie Brothers,1978,223000,4,8,0,16,120.736,0.7672064777327935,0.37831757920669523,0.6638841708438626,-15.308,0.04726315789473684,0.2851398445179162,0.0,0.03721024806832046,0.9959555106167847,73,Rock
Need A Little Taste Of Love,The Doobie Brothers,1989,245000,4,9,1,8,115.006,0.6123481781376519,0.9199120874984471,0.807552094121546,-8.372,0.052947368421052625,0.0003825305045486994,0.0014083080040526849,0.0453436356242375,0.8493427704752275,21,Rock
Nobody,The Doobie Brothers,2010,275000,4,7,1,6,116.987,0.5536437246963564,0.84683186734078,0.8488752640954472,-6.377,0.03536842105263158,0.06405528519606948,0.07882472137791287,0.2456283041886946,0.3367037411526795,14,Rock
South City Midnight Lady (with Jerrod Niemann),The Doobie Brothers,2014,286000,4,5,1,4,110.018,0.5455465587044535,0.5665241735853446,0.8398442354695721,-6.813,0.026105263157894736,0.044778157407788566,0.00032117527862208714,0.1653111020740138,0.23356926188068758,17,Rock
Just Can't Do This Alone,The Doobie Brothers,2021,198000,4,11,0,13,103.982,0.5748987854251012,0.9038945049981365,0.8516508554621153,-6.243,0.03242105263157895,0.0003393577704395286,0.005086119554204661,0.25376169174461166,0.7593528816986855,17,Rock
End of the Night,The Doors,1967,170000,4,11,0,13,72.081,0.4149797570850202,0.2181417542035893,0.7211359211234931,-12.544,0.030842105263157893,0.9056223952032082,0.0004012158054711246,0.12464416429442862,0.07633973710819009,49,Rock
The End,The Doors,1967,703000,4,0,1,5,105.702,0.3512145748987854,0.3022340623302199,0.7302498032230001,-12.104,0.03063157894736842,0.1636537787688542,9.290780141843973e-05,0.1297275315168768,0.03356926188068757,58,Rock
Spanish Caravan,The Doors,1968,178000,4,4,0,24,139.206,0.38461538461538464,0.38832856826938933,0.6470027755913667,-16.123,0.04347368421052632,0.28915591280714137,0.01773049645390071,0.31476209841398944,0.2679474216380182,50,Rock
Peace Frog,The Doors,1970,170000,4,7,1,6,112.529,0.6487854251012146,0.7256988996821812,0.8281826090558847,-7.376,0.04105263157894737,0.1606417275519353,0.0032522796352583592,0.6461976413176088,0.8169868554095047,68,Rock
Queen of the Highway,The Doors,1970,167000,4,5,0,19,125.095,0.6690283400809717,0.5955560418671575,0.7824889183479018,-9.582,0.038947368421052626,0.6074293247282377,0.0006757852077001013,0.07767385115900773,0.704752275025278,49,Rock
It Slipped My Mind,The Doors,1972,190000,4,4,0,24,128.808,0.6730769230769231,0.4423879092079376,0.7003604126102987,-13.547,0.03305263157894736,0.5431722321006347,0.5896656534954408,0.14497763318422122,0.8270980788675429,24,Rock
Black Polished Chrome,The Doors,1978,67000,4,2,1,7,138.428,0.5708502024291497,0.5024538435841023,0.7268113840672771,-12.27,0.06536842105263158,0.14156540317811564,0.00021073961499493415,0.26901179341195613,0.7158746208291203,46,Rock
Truth Hits Everybody,The Police,1978,174000,4,9,1,8,164.814,0.44129554655870445,0.9399340656238352,0.8425576867310163,-6.682,0.06473684210526315,0.04307132838486786,0.0007426545086119555,0.21004473363155754,0.6309403437815976,43,Rock
Depending On You,The Rolling Stones,1964,156000,4,2,1,7,140.615,0.5101214574898786,0.6786472510875188,0.7659596503583412,-10.38,0.03852631578947368,0.008683743658377168,0.0,0.06923546156974379,0.9635995955510617,27,Rock
Angie - Live,The Rolling Stones,1965,125000,4,1,1,12,159.587,0.5404858299595142,0.511463733740527,0.7602013339409255,-10.658,0.03863157894736842,0.11847301051507081,1.8439716312056736e-05,0.27612850752338347,0.3943377148634985,18,Rock
Concert Intro Music - Live,The Rolling Stones,1965,151000,4,4,1,9,107.706,0.75,0.8728604389037847,0.7966568623389536,-8.898,0.07484210526315789,0.02118375620859057,2.9483282674772037e-05,0.06760878405856038,0.9332659251769465,23,Rock
Dead Flowers - Live,The Rolling Stones,1965,218000,4,11,0,13,98.995,0.7560728744939271,0.45440109608317053,0.7581299971001285,-10.758,0.03442105263157894,0.09387459224356652,0.22188449848024316,0.1073607157381049,0.9191102123356927,36,Rock
Not Fade Away - Mono,The Rolling Stones,1965,135000,4,7,1,6,98.307,0.5738866396761133,0.5665241735853446,0.7820746509797424,-9.602,0.051789473684210524,0.5010035150637702,0.26545086119554206,0.5506303375355837,0.7724974721941356,23,Rock
